Torso Area,Perpendicular Distance Left Shoulder,Perpendicular Distance Right Shoulder,Angle Degree,Target
0.37400951620573114,0.6296700444079417,0.4272926192688546,153.7142079421431,1
0.4001447484962411,3.292314193537023,2.8677618494078354,174.791425776962,1
0.16278964733928583,17.851562170184035,17.67717382015995,174.11745285624266,1
0.17095257025795085,7.434814899680847,7.7197174961290695,7.6158970285512595,1
0.17187840605302707,18.00166283168602,17.79550776509416,179.07614716606548,1
0.16605256419232392,8.79728376105368,8.583045217713474,1.0727762279127355,1
0.16649869864766406,32.674499345076576,32.490656295326055,175.50413249830237,1
0.49940285452697347,4.654675038679778,4.999931752641799,178.65396575578714,1
0.5117571004906389,5.902324831854859,6.2507376266080845,179.59553619681495,1
0.5551524891764855,7.450147748716461,7.088024127223837,174.0661155503521,1
0.5445232063147081,25.599880805166425,25.114062064539528,179.40095289380398,1
0.5869054684114681,2.4055489105826884,1.8975473028421075,175.42742715968492,1
0.27181556738555757,23.574800295030194,23.09456014033879,178.09508074323765,1
0.28597730997063525,9.972865340843736,9.517734562417537,178.4970935419141,1
0.28676262214394116,10.220001166570203,9.674789242223346,1.774624750184251,1
0.2650616215231324,13.039004415283054,13.44973106901892,176.1585983225867,1
0.2781014254303114,8.186325037162666,7.711796835833954,178.64679208606535,1
0.31627398611010454,15.18746702431702,15.022999300034492,167.52055308812976,1
0.2447086342202795,5.569084989930451,5.341010262837943,179.8106784353678,1
0.22572671935780228,142.70840153598877,142.12195319999782,179.59085555791557,1
0.3157015006573615,1.6930057934228329,1.085108112933184,169.61060956990903,1
0.3121882556628993,72.6686380893836,72.48165650065805,169.83561952336402,1
0.3686163450122401,21.447257710684706,21.711198378687644,9.423885408950335,1
0.3858263000077732,9.274499576249076,9.741486405047281,8.80324421437523,1
0.42830420675598413,9.293867389896967,9.628893104304122,5.454217897975944,1
0.435285792590243,0.8153536051062903,1.4271993561381506,45.50932743127518,1
0.40103560297433233,0.3900647902308775,0.6997822754398586,119.37673615577143,1
0.07856752804324912,4.727101175154031,4.689819173439249,176.37319272197018,1
0.06865732642406859,6.308013891307198,6.354181054406442,3.7461132554409033,1
0.07877794311633395,91.11587908620291,91.15156341587355,2.242490593821399,1
0.0722682545153713,2.894460731392286,2.8623462822970493,8.362620266757295,1
0.08287106521244787,4.870240008592581,4.887857749946435,171.217360442173,1
0.26847075581092567,146.95831853564786,147.43135627966288,2.289051941053063,1
0.26221404611708143,54.328501587539265,54.650464492089235,177.1750232598114,1
0.25495462134065033,9.980368210290479,9.463218707272572,6.096445001979283,1
0.24361117512499073,10.84652788257709,11.15971797657741,177.71567552629824,1
0.26266536737905954,4.548417254340719,4.0674107352623015,0.6448102171163786,1
0.027776935012956406,2.3962189252733945,2.4674690888927135,177.02942042350475,1
0.028436760888815492,1.392433681353136,1.3604241995452124,177.9415199430092,1
0.028548616147716144,6.158548418363874,6.057563700533857,7.633896970624025,1
0.030624712531438773,11.410203320343893,11.446100552793423,179.08434646751442,1
0.030038297264990146,7.919921263173892,7.958243588266254,179.95548835047674,1
0.35726208856105385,37.26158467042412,37.71849804047088,179.5412512396586,1
0.38155697610410866,9.597508845752898,9.088630589935242,2.107735011996271,1
0.3216820324185838,9.692408483606535,9.16208379820551,1.4568910323784787,1
0.31545443468739826,1.7542613605766937,1.2585529455465079,172.88241693411774,1
0.35370502426277745,8.785305759726642,8.304768107292281,179.27406606383462,1
0.2799361159409555,4.286302941639338,4.667205441236825,178.9998751457587,1
0.3464218766388787,2.4059868197316696,1.8011089529163382,178.3793495025525,1
0.36907213910330905,2.0370088646120608,1.4117079706965987,179.20083071522657,1
0.32378433853597854,5.2094046633433235,4.754650786118482,179.24460530483424,1
0.31662589114677187,101.17102374205167,101.70937985056578,178.25861216473635,1
0.5981884439774894,5.43163020729063,4.932816873861751,178.25973266685958,1
0.5564493721879343,14.24027474217444,14.7038647626381,178.59452960250363,1
0.6051166111331691,4.625019845053671,4.082232282971208,178.11624967729028,1
0.5972517935668215,4.077180644590615,3.497750845480049,179.309863141553,1
0.6182892440078938,5.635491222708901,5.097819032489475,0.4610720568126809,1
